id,mine_id,date,rainfall_mm,temperature_max_c,temperature_min_c,humidity_percent,soil_moisture_index,wind_speed_kmh
397,1,2025-01-31,0.0,29.9,14.1,52.0,0.243,16.4
398,1,2025-02-01,0.0,33.3,19.0,69.4,0.3,5.1
399,1,2025-02-02,0.0,33.7,23.0,64.7,0.299,11.1
400,1,2025-02-03,0.0,33.1,19.9,52.6,0.334,14.9
401,1,2025-02-04,0.0,37.6,22.9,56.0,0.298,15.5
402,1,2025-02-05,0.0,35.0,23.2,49.9,0.19,15.7
403,1,2025-02-06,0.0,35.0,21.0,45.9,0.312,9.3
404,1,2025-02-07,0.0,34.2,23.6,68.3,0.292,16.6
405,1,2025-02-08,0.0,36.9,22.3,56.9,0.304,15.3
406,1,2025-02-09,1.3,32.0,20.4,56.6,0.263,16.6
407,1,2025-02-10,0.0,36.8,19.7,49.2,0.239,9.9
408,1,2025-02-11,0.0,35.2,19.1,51.1,0.266,17.3
409,1,2025-02-12,0.0,32.6,22.9,58.6,0.214,8.2
410,1,2025-02-13,0.0,36.1,20.6,64.6,0.248,9.5
411,1,2025-02-14,0.0,32.0,19.4,58.9,0.298,2.0
412,1,2025-02-15,0.0,35.1,19.8,56.8,0.285,16.3
413,1,2025-02-16,0.0,35.4,21.1,56.4,0.269,14.4
414,1,2025-02-17,0.0,35.3,18.4,57.5,0.216,11.8
415,1,2025-02-18,0.0,32.6,20.0,51.5,0.311,2.0
416,1,2025-02-19,0.0,32.2,21.7,54.6,0.291,11.2
417,1,2025-02-20,0.0,37.7,19.1,64.9,0.296,5.4
418,1,2025-02-21,0.0,34.5,22.6,69.6,0.237,6.6
419,1,2025-02-22,0.0,37.0,18.7,48.9,0.216,12.7
420,1,2025-02-23,0.0,38.0,21.4,69.1,0.297,6.8
421,1,2025-02-24,0.0,32.3,21.6,65.8,0.256,11.1
422,1,2025-02-25,0.0,36.2,20.4,57.1,0.324,18.9
423,1,2025-02-26,0.0,34.6,23.5,56.6,0.187,7.8
424,1,2025-02-27,0.0,34.0,18.2,57.4,0.257,11.3
425,1,2025-02-28,0.0,35.5,19.7,49.5,0.195,11.1
426,1,2025-03-01,0.0,34.3,21.0,52.2,0.338,23.0
427,1,2025-03-02,0.0,38.0,22.7,65.7,0.327,20.1
428,1,2025-03-03,0.0,35.5,23.2,67.3,0.215,20.2
429,1,2025-03-04,0.0,37.9,18.4,69.0,0.33,6.0
430,1,2025-03-05,1.7,34.1,18.4,65.9,0.331,16.2
431,1,2025-03-06,0.0,36.2,23.4,64.7,0.328,11.1
432,1,2025-03-07,0.0,36.1,20.8,60.9,0.218,4.3
433,1,2025-03-08,0.0,33.2,22.0,45.1,0.205,19.2
434,1,2025-03-09,0.0,32.4,21.7,54.1,0.238,4.8
435,1,2025-03-10,0.0,36.9,18.4,65.1,0.321,13.3
436,1,2025-03-11,1.5,36.4,21.4,61.6,0.333,6.3
437,1,2025-03-12,0.0,32.5,19.5,52.7,0.34,11.2
438,1,2025-03-13,0.0,32.4,20.9,59.8,0.256,9.6
439,1,2025-03-14,0.0,34.9,19.2,53.9,0.33,7.1
440,1,2025-03-15,0.0,35.9,20.1,48.1,0.191,6.1
441,1,2025-03-16,0.0,35.8,22.1,60.0,0.193,10.5
442,1,2025-03-17,0.0,35.8,21.1,58.1,0.205,6.7
443,1,2025-03-18,0.0,35.8,22.4,49.9,0.295,10.2
444,1,2025-03-19,3.6,34.1,22.9,51.4,0.26,12.1
445,1,2025-03-20,0.0,32.7,22.6,64.7,0.298,24.6
446,1,2025-03-21,0.0,37.8,23.0,62.2,0.247,12.4
447,1,2025-03-22,0.0,33.7,18.6,63.0,0.223,4.9
448,1,2025-03-23,0.0,33.5,18.6,57.8,0.206,8.7
449,1,2025-03-24,0.0,33.1,21.4,63.0,0.246,8.2
450,1,2025-03-25,0.0,37.0,20.0,52.8,0.255,6.2
451,1,2025-03-26,0.0,36.4,24.0,56.9,0.299,7.7
452,1,2025-03-27,0.0,34.0,21.9,66.0,0.319,12.2
453,1,2025-03-28,0.0,37.6,22.5,48.9,0.244,17.3
454,1,2025-03-29,0.0,37.4,21.9,68.4,0.235,15.8
455,1,2025-03-30,0.0,35.8,19.2,50.6,0.248,15.8
456,1,2025-03-31,0.0,36.0,21.0,65.9,0.255,13.8
457,1,2025-04-01,0.0,45.6,26.0,25.4,0.084,11.3
458,1,2025-04-02,0.0,43.3,29.6,36.2,0.155,17.7
459,1,2025-04-03,0.0,45.2,28.8,26.1,0.156,17.1
460,1,2025-04-04,5.7,46.3,28.3,36.8,0.138,21.8
461,1,2025-04-05,0.0,46.2,27.2,25.5,0.121,12.9
462,1,2025-04-06,0.0,42.5,30.2,28.1,0.161,6.7
463,1,2025-04-07,0.0,42.8,30.7,20.0,0.09,15.3
464,1,2025-04-08,0.0,44.6,31.0,37.1,0.167,13.6
465,1,2025-04-09,0.0,45.4,26.2,28.3,0.115,4.8
466,1,2025-04-10,0.0,46.1,29.5,35.8,0.123,6.9
467,1,2025-04-11,0.0,46.4,27.7,27.2,0.139,12.0
468,1,2025-04-12,0.0,45.9,30.7,29.7,0.095,12.2
469,1,2025-04-13,0.0,42.9,29.1,26.3,0.096,11.2
470,1,2025-04-14,0.0,42.6,28.6,22.0,0.118,12.2
471,1,2025-04-15,0.0,43.1,28.2,31.6,0.129,12.3
472,1,2025-04-16,0.0,45.0,30.0,23.0,0.122,8.4
473,1,2025-04-17,0.0,41.7,30.9,32.8,0.153,14.5
474,1,2025-04-18,0.0,43.4,29.1,36.4,0.166,16.4
475,1,2025-04-19,0.0,41.5,30.9,26.4,0.097,11.8
476,1,2025-04-20,0.0,44.2,30.8,22.7,0.163,4.3
477,1,2025-04-21,0.0,41.3,30.6,37.3,0.095,13.6
478,1,2025-04-22,0.0,43.3,30.4,30.6,0.132,10.2
479,1,2025-04-23,0.0,45.2,29.9,22.0,0.087,11.4
480,1,2025-04-24,0.0,45.3,30.8,35.3,0.123,4.2
481,1,2025-04-25,0.0,42.2,27.4,24.6,0.162,9.8
482,1,2025-04-26,0.0,43.5,26.7,23.8,0.117,8.2
483,1,2025-04-27,0.0,43.7,27.1,23.5,0.16,15.4
484,1,2025-04-28,0.0,41.6,26.1,27.5,0.092,13.8
485,1,2025-04-29,0.0,41.3,26.6,37.2,0.102,8.4
486,1,2025-04-30,0.0,45.2,27.7,27.9,0.099,8.7
487,1,2025-05-01,0.0,42.4,27.8,20.7,0.164,12.6
488,1,2025-05-02,0.0,43.4,29.1,23.2,0.118,11.8
489,1,2025-05-03,0.0,45.0,26.5,34.0,0.113,9.2
490,1,2025-05-04,0.0,41.1,30.7,20.5,0.146,17.3
491,1,2025-05-05,0.0,41.3,26.3,22.5,0.142,7.6
492,1,2025-05-06,0.0,42.2,30.4,26.8,0.138,24.2
493,1,2025-05-07,0.0,44.5,27.8,21.8,0.179,10.8
494,1,2025-05-08,0.0,43.0,29.9,30.9,0.175,18.3
495,1,2025-05-09,0.0,43.4,26.1,24.1,0.147,8.8
496,1,2025-05-10,0.0,42.4,27.7,22.6,0.084,14.2
497,1,2025-05-11,0.0,46.1,27.7,30.7,0.08,14.8
498,1,2025-05-12,0.0,42.6,30.1,30.9,0.158,7.3
499,1,2025-05-13,0.0,46.1,26.4,24.2,0.171,11.6
500,1,2025-05-14,0.0,41.8,28.2,33.1,0.168,17.1
501,1,2025-05-15,0.0,42.8,26.4,31.7,0.117,15.2
502,1,2025-05-16,0.0,43.3,26.3,32.8,0.091,8.3
503,1,2025-05-17,0.0,44.3,27.7,35.3,0.145,20.7
504,1,2025-05-18,0.0,45.1,27.1,27.0,0.116,10.9
505,1,2025-05-19,0.0,44.6,27.3,28.7,0.169,16.1
506,1,2025-05-20,0.0,43.5,30.0,33.6,0.106,11.3
507,1,2025-05-21,0.0,45.8,29.1,33.1,0.122,7.3
508,1,2025-05-22,0.0,41.4,29.8,34.4,0.133,7.4
509,1,2025-05-23,0.0,44.7,30.6,33.9,0.097,14.3
510,1,2025-05-24,0.0,42.6,27.9,27.7,0.111,7.6
511,1,2025-05-25,0.0,45.7,30.0,21.2,0.127,7.7
512,1,2025-05-26,0.0,45.7,29.1,24.4,0.166,12.8
513,1,2025-05-27,0.0,44.1,30.7,26.3,0.172,14.0
514,1,2025-05-28,0.0,45.6,27.4,36.2,0.095,14.6
515,1,2025-05-29,0.0,41.4,29.2,32.2,0.18,10.8
516,1,2025-05-30,0.0,46.5,29.6,34.3,0.095,9.1
517,1,2025-05-31,0.0,41.6,29.2,32.5,0.099,2.0
518,1,2025-06-01,18.8,34.5,18.4,58.5,0.196,9.5
519,1,2025-06-02,0.0,34.8,20.9,64.7,0.262,2.0
520,1,2025-06-03,6.1,33.3,23.7,59.5,0.297,11.1
521,1,2025-06-04,0.0,37.5,23.9,45.5,0.299,23.9
522,1,2025-06-05,51.2,34.8,21.8,47.6,0.274,10.0
523,1,2025-06-06,14.4,32.7,18.1,48.1,0.299,15.6
524,1,2025-06-07,16.7,33.9,21.9,49.2,0.189,12.5
525,1,2025-06-08,31.4,32.6,22.3,64.8,0.232,6.9
526,1,2025-06-09,0.0,36.5,19.3,59.3,0.295,6.3
527,1,2025-06-10,44.5,36.5,19.6,52.9,0.227,2.8
528,1,2025-06-11,17.3,34.8,22.0,52.9,0.246,5.8
529,1,2025-06-12,0.0,36.3,20.3,59.3,0.245,6.1
530,1,2025-06-13,0.0,37.8,19.3,68.8,0.234,12.0
531,1,2025-06-14,18.1,37.0,22.7,62.7,0.265,7.4
532,1,2025-06-15,0.0,35.0,20.9,66.4,0.318,13.9
533,1,2025-06-16,0.0,33.9,22.2,61.7,0.192,16.7
534,1,2025-06-17,0.0,32.8,19.8,61.2,0.255,10.5
535,1,2025-06-18,0.0,34.0,23.4,54.0,0.336,5.0
536,1,2025-06-19,23.9,32.2,19.3,62.1,0.309,4.5
537,1,2025-06-20,0.0,36.0,23.7,56.5,0.244,10.8
538,1,2025-06-21,6.7,37.5,23.1,64.2,0.211,16.3
539,1,2025-06-22,41.2,36.7,19.6,63.4,0.263,16.3
540,1,2025-06-23,5.3,35.2,21.3,54.0,0.288,4.6
541,1,2025-06-24,0.0,35.2,21.0,60.6,0.279,11.4
542,1,2025-06-25,0.0,37.6,18.2,59.4,0.329,16.7
543,1,2025-06-26,0.0,37.9,22.4,63.6,0.323,17.7
544,1,2025-06-27,0.0,32.7,18.9,66.1,0.232,8.6
545,1,2025-06-28,0.0,34.1,18.2,50.5,0.311,2.2
546,1,2025-06-29,10.6,35.9,18.5,66.1,0.222,12.4
547,1,2025-06-30,0.0,37.5,19.7,68.3,0.269,16.5
548,1,2025-07-01,38.7,31.9,25.4,94.6,0.699,11.7
549,1,2025-07-02,1.2,28.1,25.8,89.9,0.458,6.8
550,1,2025-07-03,0.9,30.3,25.4,89.6,0.456,19.2
551,1,2025-07-04,34.3,32.0,25.8,83.6,0.67,13.7
552,1,2025-07-05,2.6,32.5,25.4,90.2,0.467,15.2
553,1,2025-07-06,59.3,32.1,25.4,100.0,0.831,14.3
554,1,2025-07-07,50.8,31.1,25.6,92.0,0.777,17.3
555,1,2025-07-08,0.9,32.5,25.4,87.4,0.456,17.8
556,1,2025-07-09,41.6,31.5,25.1,84.3,0.717,11.5
557,1,2025-07-10,64.5,30.4,24.8,100.0,0.865,12.8
558,1,2025-07-11,1.5,31.0,25.2,75.5,0.46,11.4
559,1,2025-07-12,0.9,29.2,23.7,79.3,0.456,11.9
560,1,2025-07-13,0.3,30.4,24.7,76.9,0.452,18.2
561,1,2025-07-14,60.8,29.7,25.3,98.5,0.841,17.1
562,1,2025-07-15,2.2,29.0,23.5,93.5,0.464,16.3
563,1,2025-07-16,39.2,31.1,23.3,99.5,0.702,7.0
564,1,2025-07-17,47.4,28.9,24.4,93.5,0.755,15.4
565,1,2025-07-18,21.4,32.4,25.5,86.4,0.588,12.0
566,1,2025-07-19,50.6,29.3,25.2,96.2,0.775,12.7
567,1,2025-07-20,29.7,33.0,23.4,84.4,0.641,5.1
568,1,2025-07-21,91.4,30.9,25.9,94.3,1.0,9.1
569,1,2025-07-22,63.2,32.9,23.4,100.0,0.856,17.4
570,1,2025-07-23,20.1,29.5,24.5,98.5,0.579,8.9
571,1,2025-07-24,10.5,29.9,25.9,84.6,0.518,10.4
572,1,2025-07-25,61.2,30.2,23.9,100.0,0.843,12.1
573,1,2025-07-26,49.3,29.4,25.9,89.8,0.767,5.2
574,1,2025-07-27,0.1,29.4,23.9,88.1,0.451,7.7
575,1,2025-07-28,89.9,32.8,25.5,100.0,1.0,10.9
576,1,2025-07-29,0.0,31.8,25.0,85.7,0.45,9.6
577,1,2025-07-30,37.9,31.9,25.8,88.9,0.694,9.2
578,1,2025-07-31,33.0,28.3,25.4,97.1,0.662,7.1
579,1,2025-08-01,117.1,29.8,25.6,99.5,1.0,13.9
580,1,2025-08-02,110.2,31.3,23.8,100.0,1.0,7.8
581,1,2025-08-03,2.5,28.8,25.3,93.2,0.466,15.4
582,1,2025-08-04,20.2,29.0,25.8,85.9,0.58,6.5
583,1,2025-08-05,46.9,31.9,24.2,91.4,0.752,12.7
584,1,2025-08-06,51.9,30.2,23.5,100.0,0.784,13.1
585,1,2025-08-07,37.4,30.5,25.7,98.9,0.69,8.4
586,1,2025-08-08,38.9,32.5,24.3,97.3,0.7,2.1
587,1,2025-08-09,73.8,28.2,24.5,100.0,0.924,7.1
588,1,2025-08-10,2.6,31.5,23.9,82.7,0.467,17.7
589,1,2025-08-11,51.2,31.5,24.1,98.4,0.779,14.7
590,1,2025-08-12,0.0,32.8,23.6,78.8,0.45,10.0
591,1,2025-08-13,43.1,29.1,25.2,93.5,0.727,14.8
592,1,2025-08-14,0.2,30.0,25.8,76.4,0.451,5.4
593,1,2025-08-15,1.3,32.9,24.8,82.3,0.458,10.3
594,1,2025-08-16,11.7,28.8,25.7,87.6,0.525,15.7
595,1,2025-08-17,1.5,29.5,25.3,86.9,0.46,13.8
596,1,2025-08-18,1.3,29.3,23.0,95.6,0.458,12.8
597,1,2025-08-19,56.1,32.2,24.6,96.0,0.811,9.9
598,1,2025-08-20,0.5,32.5,25.4,82.8,0.453,18.8
599,1,2025-08-21,94.3,28.1,26.0,100.0,1.0,5.3
600,1,2025-08-22,1.5,29.6,24.5,90.6,0.46,15.5
601,1,2025-08-23,2.8,29.3,25.0,94.5,0.468,11.2
602,1,2025-08-24,36.5,30.4,24.5,86.2,0.685,6.7
603,1,2025-08-25,14.7,32.5,25.6,87.3,0.544,14.9
604,1,2025-08-26,19.3,32.7,23.6,89.2,0.574,10.2
605,1,2025-08-27,35.9,29.6,24.1,100.0,0.681,9.5
606,1,2025-08-28,11.5,29.7,25.5,88.8,0.524,17.5
607,1,2025-08-29,2.4,29.3,24.6,87.6,0.465,13.2
608,1,2025-08-30,21.6,31.6,24.1,98.7,0.589,11.1
609,1,2025-08-31,49.2,30.0,25.6,94.1,0.766,6.7
610,1,2025-09-01,0.0,34.5,19.9,60.9,0.337,3.8
611,1,2025-09-02,20.1,32.7,21.9,52.6,0.297,15.1
612,1,2025-09-03,0.0,34.9,23.6,62.4,0.223,8.8
613,1,2025-09-04,0.0,37.0,18.8,52.0,0.284,18.9
614,1,2025-09-05,0.0,33.1,22.5,60.0,0.26,3.6
615,1,2025-09-06,0.0,36.5,19.0,45.1,0.23,12.9
616,1,2025-09-07,0.0,33.5,22.6,65.9,0.321,11.7
617,1,2025-09-08,24.0,36.8,21.8,64.9,0.314,17.9
618,1,2025-09-09,32.4,35.4,19.5,52.4,0.244,17.8
619,1,2025-09-10,0.0,37.8,20.5,60.0,0.196,22.1
620,1,2025-09-11,0.0,35.9,20.3,53.3,0.225,12.5
621,1,2025-09-12,21.8,36.3,21.3,53.4,0.342,12.8
622,1,2025-09-13,0.0,35.5,23.1,66.6,0.316,8.6
623,1,2025-09-14,8.5,37.3,20.5,50.1,0.279,10.9
624,1,2025-09-15,0.0,33.3,23.7,51.8,0.256,15.6
625,1,2025-09-16,0.0,35.8,23.9,62.4,0.309,9.2
626,1,2025-09-17,0.0,33.0,19.6,52.6,0.196,9.1
627,1,2025-09-18,16.4,32.4,20.1,49.6,0.285,11.5
628,1,2025-09-19,0.0,36.4,20.5,55.9,0.243,14.2
629,1,2025-09-20,0.0,33.2,22.9,52.0,0.294,2.0
630,1,2025-09-21,21.2,36.2,22.8,65.5,0.203,2.0
631,1,2025-09-22,20.0,37.0,18.2,62.4,0.206,9.3
632,1,2025-09-23,12.9,35.2,18.9,64.8,0.331,12.5
633,1,2025-09-24,61.3,37.6,21.6,46.3,0.327,8.9
634,1,2025-09-25,0.0,37.3,19.0,66.6,0.324,10.5
635,1,2025-09-26,0.0,34.2,20.1,69.6,0.29,4.4
636,1,2025-09-27,0.0,33.7,23.9,53.5,0.279,11.8
637,1,2025-09-28,7.3,32.5,21.0,68.6,0.288,10.7
638,1,2025-09-29,0.0,34.0,20.1,47.9,0.213,18.4
639,1,2025-09-30,0.0,34.6,18.4,46.3,0.204,7.8
640,1,2025-10-01,0.0,37.4,18.9,54.7,0.199,13.9
641,1,2025-10-02,0.0,36.0,18.8,68.1,0.332,16.7
642,1,2025-10-03,0.0,37.6,23.9,51.1,0.199,13.8
643,1,2025-10-04,0.0,32.3,22.8,69.6,0.254,15.9
644,1,2025-10-05,0.8,35.2,20.7,63.5,0.306,22.1
645,1,2025-10-06,0.0,33.3,18.8,53.8,0.251,9.9
646,1,2025-10-07,0.0,33.1,22.3,47.4,0.252,16.5
647,1,2025-10-08,3.4,34.5,22.9,67.6,0.183,10.8
648,1,2025-10-09,0.0,35.6,20.5,52.9,0.196,9.1
649,1,2025-10-10,0.0,33.4,22.7,56.0,0.191,3.5
650,1,2025-10-11,0.0,36.4,23.0,56.8,0.197,13.4
651,1,2025-10-12,0.0,33.8,22.8,59.4,0.19,7.8
652,1,2025-10-13,0.0,33.9,22.6,56.2,0.297,8.4
653,1,2025-10-14,0.0,37.6,22.1,57.5,0.286,10.4
654,1,2025-10-15,0.0,35.3,21.6,65.7,0.199,14.6
655,1,2025-10-16,0.0,37.6,22.8,46.1,0.313,22.4
656,1,2025-10-17,0.0,37.7,21.3,48.7,0.298,4.2
657,1,2025-10-18,0.0,32.4,23.9,65.7,0.3,7.6
658,1,2025-10-19,0.0,33.4,19.7,63.6,0.301,7.2
659,1,2025-10-20,2.5,33.3,20.7,56.0,0.216,6.3
660,1,2025-10-21,0.0,33.5,23.8,56.2,0.307,5.4
661,1,2025-10-22,0.0,32.3,19.4,53.0,0.192,17.1
662,1,2025-10-23,0.0,36.5,21.7,67.0,0.306,7.8
663,1,2025-10-24,0.0,32.6,19.4,64.7,0.275,16.9
664,1,2025-10-25,0.0,35.7,21.8,49.4,0.191,13.3
665,1,2025-10-26,0.0,33.9,23.9,53.8,0.304,11.0
666,1,2025-10-27,0.0,35.7,22.8,67.2,0.317,18.4
667,1,2025-10-28,2.8,34.4,20.2,54.0,0.204,10.3
668,1,2025-10-29,0.0,36.0,23.1,65.5,0.206,13.7
669,1,2025-10-30,0.0,33.4,18.2,65.2,0.302,3.7
670,1,2025-10-31,0.0,36.2,21.9,51.4,0.191,17.2
671,1,2025-11-01,0.0,34.3,21.0,60.1,0.248,8.1
672,1,2025-11-02,0.0,36.9,19.4,53.6,0.254,7.6
673,1,2025-11-03,0.0,37.2,21.0,51.2,0.304,8.3
674,1,2025-11-04,0.0,34.8,23.4,69.6,0.285,9.5
675,1,2025-11-05,0.0,32.4,19.9,61.7,0.297,16.7
676,1,2025-11-06,0.0,34.6,18.6,63.2,0.269,6.5
677,1,2025-11-07,0.0,36.9,19.0,50.9,0.259,11.4
678,1,2025-11-08,0.0,36.5,21.1,53.0,0.241,15.3
679,1,2025-11-09,0.0,37.6,20.2,65.5,0.263,15.5
680,1,2025-11-10,0.0,34.2,23.1,62.7,0.184,15.6
681,1,2025-11-11,0.0,32.9,23.8,56.8,0.307,11.6
682,1,2025-11-12,0.0,35.4,21.7,51.9,0.207,8.0
683,1,2025-11-13,0.0,34.5,22.1,64.9,0.316,12.2
684,1,2025-11-14,4.7,37.4,22.5,51.9,0.216,7.6
685,1,2025-11-15,0.0,36.2,21.4,54.6,0.313,4.0
686,1,2025-11-16,0.0,33.8,20.5,46.2,0.254,11.4
687,1,2025-11-17,0.0,36.0,22.0,57.3,0.305,7.2
688,1,2025-11-18,0.0,36.4,20.3,63.6,0.25,15.1
689,1,2025-11-19,0.0,35.8,19.6,57.9,0.33,4.4
690,1,2025-11-20,0.0,37.2,23.5,65.8,0.199,20.1
691,1,2025-11-21,0.0,33.2,19.7,62.0,0.222,7.8
692,1,2025-11-22,0.0,32.2,21.2,52.7,0.316,11.6
693,1,2025-11-23,0.0,37.0,23.1,47.1,0.244,8.2
694,1,2025-11-24,0.0,34.8,19.0,69.7,0.323,12.0
695,1,2025-11-25,0.0,35.0,23.6,58.8,0.211,20.7
696,1,2025-11-26,0.0,35.6,22.9,56.7,0.282,5.5
697,1,2025-11-27,0.0,36.0,20.9,65.3,0.187,18.9
698,1,2025-11-28,0.0,32.9,20.8,45.7,0.204,19.9
699,1,2025-11-29,0.0,36.4,20.6,46.9,0.187,5.2
700,1,2025-11-30,0.0,32.5,21.5,52.7,0.331,16.8
701,1,2025-12-01,0.0,28.5,11.0,49.0,0.203,15.7
702,1,2025-12-02,0.0,30.3,10.0,48.2,0.229,17.1
703,1,2025-12-03,0.0,28.8,9.6,62.0,0.241,14.0
704,1,2025-12-04,0.0,29.8,14.1,60.0,0.254,14.1
705,1,2025-12-05,0.3,28.8,10.2,49.3,0.223,8.2
706,1,2025-12-06,0.0,28.7,13.5,55.3,0.192,11.6
707,1,2025-12-07,0.0,27.9,13.2,42.8,0.268,12.8
708,1,2025-12-08,0.0,30.1,12.8,61.4,0.173,9.7
709,1,2025-12-09,0.0,26.6,9.6,43.6,0.241,15.3
710,1,2025-12-10,0.0,28.4,11.0,54.7,0.182,11.4
711,1,2025-12-11,0.0,27.0,10.2,46.4,0.271,10.5
712,1,2025-12-12,0.0,30.0,12.1,41.6,0.201,7.7
713,1,2025-12-13,0.0,29.1,12.9,47.9,0.199,5.5
714,1,2025-12-14,0.0,29.4,9.6,60.4,0.211,7.4
715,1,2025-12-15,0.0,26.3,9.2,46.5,0.249,14.8
716,1,2025-12-16,0.0,29.0,10.9,41.1,0.168,16.9
717,1,2025-12-17,0.0,26.6,9.9,50.1,0.248,12.4
718,1,2025-12-18,0.0,26.5,11.8,48.1,0.242,7.5
719,1,2025-12-19,0.0,28.2,9.7,47.7,0.213,17.4
720,1,2025-12-20,0.0,28.4,11.4,56.8,0.23,10.1
721,1,2025-12-21,0.0,30.2,11.7,54.2,0.217,5.2
722,1,2025-12-22,0.0,28.8,11.8,56.0,0.254,7.3
723,1,2025-12-23,0.0,29.9,13.0,44.1,0.261,15.4
724,1,2025-12-24,0.0,27.2,10.1,52.7,0.261,6.4
725,1,2025-12-25,0.0,28.2,12.5,54.6,0.256,10.9
726,1,2025-12-26,0.0,26.7,10.5,53.3,0.23,18.0
727,1,2025-12-27,0.0,29.2,12.8,51.2,0.229,5.6
728,1,2025-12-28,0.0,26.7,11.0,46.9,0.257,7.7
729,1,2025-12-29,0.0,30.5,11.0,54.8,0.224,8.5
730,1,2025-12-30,0.0,29.4,11.0,47.0,0.249,13.7
731,1,2025-12-31,0.0,27.6,10.6,59.1,0.223,9.2
732,1,2026-01-01,0.0,30.2,11.8,46.2,0.163,5.5
733,1,2026-01-02,0.0,26.7,12.6,43.5,0.197,15.5
734,1,2026-01-03,0.0,27.4,10.6,51.4,0.178,7.6
735,1,2026-01-04,0.0,27.5,9.0,51.1,0.26,11.6
736,1,2026-01-05,0.0,30.0,14.0,48.9,0.25,13.3
737,1,2026-01-06,0.0,27.5,13.8,47.3,0.165,17.2
738,1,2026-01-07,0.0,28.2,13.8,44.0,0.258,11.0
739,1,2026-01-08,0.0,28.1,10.2,60.9,0.23,2.0
740,1,2026-01-09,0.0,28.8,10.8,50.0,0.239,8.1
741,1,2026-01-10,0.0,30.1,11.6,61.5,0.248,18.8
742,1,2026-01-11,0.0,27.5,12.8,53.1,0.251,17.7
743,1,2026-01-12,0.0,29.3,12.6,49.0,0.245,5.2
744,1,2026-01-13,0.0,27.6,11.8,43.1,0.187,9.2
745,1,2026-01-14,0.0,29.9,14.2,47.3,0.24,12.9
746,1,2026-01-15,0.0,27.4,11.2,54.3,0.227,8.3
747,1,2026-01-16,0.0,30.3,12.2,58.2,0.262,23.5
748,1,2026-01-17,0.0,30.0,11.5,53.2,0.191,20.9
749,1,2026-01-18,0.0,29.6,10.9,56.7,0.256,15.2
750,1,2026-01-19,0.0,29.7,14.3,43.6,0.26,19.6
751,1,2026-01-20,0.9,27.2,11.2,56.2,0.274,15.5
752,1,2026-01-21,0.0,28.4,14.2,42.2,0.236,2.0
753,1,2026-01-22,0.0,30.4,13.7,51.1,0.151,14.3
754,1,2026-01-23,0.0,30.4,12.6,40.8,0.216,16.4
755,1,2026-01-24,0.0,29.6,14.2,61.8,0.219,10.6
756,1,2026-01-25,0.0,26.4,10.6,46.5,0.247,6.4
757,1,2026-01-26,0.0,28.5,14.2,44.2,0.246,2.0
758,1,2026-01-27,0.0,27.2,11.0,42.4,0.209,12.8
759,1,2026-01-28,0.0,26.9,12.0,55.1,0.227,8.1
760,1,2026-01-29,0.0,30.3,13.2,50.6,0.247,13.8
761,1,2026-01-30,0.0,29.3,13.5,47.6,0.23,4.8
762,1,2026-01-31,0.0,26.7,10.2,47.4,0.16,11.6
763,1,2026-02-01,0.0,36.1,20.4,57.9,0.21,13.1
764,1,2026-02-02,0.0,35.5,19.0,52.5,0.327,10.0
765,1,2026-02-03,0.0,36.2,21.8,52.5,0.191,10.0
766,1,2026-02-04,0.0,36.5,22.0,49.0,0.262,10.5
767,1,2026-02-05,0.0,35.8,23.0,61.1,0.243,17.6
768,1,2026-02-06,1.5,33.8,21.9,47.1,0.339,10.1
769,1,2026-02-07,0.0,33.2,22.2,54.7,0.188,17.2
770,1,2026-02-08,0.0,36.1,21.5,67.6,0.182,19.2
771,1,2026-02-09,0.0,37.2,21.0,54.1,0.181,17.6
772,1,2026-02-10,0.0,37.8,18.2,56.7,0.346,12.3
773,1,2026-02-11,0.0,34.7,21.6,51.7,0.316,14.2
774,1,2026-02-12,0.0,34.0,19.2,62.1,0.302,15.4
775,1,2026-02-13,0.0,37.1,23.3,48.4,0.262,12.1
776,1,2026-02-14,0.0,33.8,18.6,54.3,0.327,17.3
777,1,2026-02-15,0.0,32.3,18.6,62.2,0.313,9.5
778,1,2026-02-16,0.0,34.0,21.8,51.4,0.215,11.9
779,1,2026-02-17,0.0,37.1,21.2,66.9,0.236,10.8
780,1,2026-02-18,0.0,35.7,19.0,56.0,0.213,7.0
781,1,2026-02-19,0.0,33.2,18.9,58.7,0.322,12.6
782,1,2026-02-20,0.0,34.6,21.1,65.3,0.187,2.0
783,1,2026-02-21,0.0,37.1,18.3,56.1,0.251,11.7
784,1,2026-02-22,0.0,34.8,23.3,54.8,0.299,9.7
785,1,2026-02-23,0.0,34.9,23.4,61.0,0.204,13.2
786,1,2026-02-24,0.0,32.0,20.9,55.4,0.214,9.8
787,1,2026-02-25,0.0,34.4,20.4,58.0,0.303,11.9
788,1,2026-02-26,0.0,32.8,18.4,54.9,0.249,16.7
789,1,2026-02-27,0.0,35.4,22.6,54.1,0.198,9.1
790,1,2026-02-28,0.0,35.8,18.2,46.1,0.2,6.6
791,1,2026-03-01,0.0,32.5,23.4,55.8,0.284,13.5
792,1,2026-03-02,0.0,36.6,21.1,53.3,0.229,12.6
793,1,2026-03-03,0.0,32.4,18.2,65.0,0.31,9.5
794,1,2026-03-04,0.0,35.8,20.3,66.3,0.242,12.3
